Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ALEJANDRO SORIANO IZNAJAR',Fase 02,4.0,12.25,3.75,1.5,3.75,0.4,0.25,0.75,0.33,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.42,0.41,0.7,0.0,1.75,2.85,38.04,0.83,0.0,0.0,0.0,0.0,4.74,20.61,0.0,-1.5,83.33,89.68,-6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.75,4.5,0.39,18.0
b'ALEJANDRO SORIANO IZNAJAR',Fase 03,5.0,13.4,2.2,0.8,2.4,0.33,0.0,0.2,0.0,0.6,1.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.35,0.46,4.62,1.16,1.92,37.66,0.62,0.0,0.0,0.0,0.0,3.67,12.43,0.0,-1.0,78.57,97.15,-18.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.8,2.6,0.31,18.0
b'ALEJANDRO SORIANO IZNAJAR',Fase 04,5.0,13.2,3.2,0.8,2.2,0.36,0.4,0.8,0.5,0.4,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.47,0.48,1.34,2.67,1.44,1.88,43.37,0.93,0.0,0.0,0.0,0.0,3.86,13.7,0.0,-0.3,100.0,93.06,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.2,3.0,0.4,10.0
b'ALEJANDRO SORIANO IZNAJAR',Fase 05,1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.85,0.0,-1.5,93.6,85.38,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
b'ALEX MOR CEBOLLA',Fase 01,5.0,18.4,9.4,0.8,1.6,0.5,2.0,4.0,0.5,1.8,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.68,0.73,5.48,6.43,3.59,2.81,56.12,1.36,0.0,0.0,0.0,0.0,7.79,19.29,0.0,1.5,151.61,90.57,61.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,2.8,5.6,0.5,5.0
b'ALEX MOR CEBOLLA',Fase 02,5.0,25.0,9.0,0.8,2.8,0.29,1.8,4.0,0.45,2.0,2.2,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.51,0.58,4.64,5.88,3.47,4.21,45.22,1.03,0.0,0.0,0.0,0.0,9.08,16.58,0.0,0.4,118.42,96.95,21.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,2.6,6.8,0.38,5.0
b'ALEX MOR CEBOLLA',Fase 03,4.0,21.25,9.75,0.75,2.75,0.27,1.5,4.0,0.38,3.75,4.75,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.44,0.55,4.42,13.89,4.07,4.58,47.0,0.89,0.0,0.0,0.0,0.0,11.08,21.53,0.0,-0.75,114.71,95.1,19.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,2.25,6.75,0.33,5.0
b'ALVARO BELLO MARAB',Fase 01,4.0,17.5,6.75,2.0,3.0,0.67,0.25,1.75,0.14,2.0,3.25,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.55,2.62,10.53,3.36,2.69,55.5,1.0,0.0,0.0,0.0,0.0,8.24,18.87,0.0,-1.12,117.39,94.59,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,2.25,4.75,0.47,10.0
b'ALVARO BELLO MARAB',Fase 02,5.0,17.8,5.0,1.8,4.8,0.38,0.0,1.6,0.0,1.4,2.6,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.28,0.33,-0.2,4.38,2.62,4.82,35.19,0.56,0.0,0.0,0.0,0.0,9.09,22.62,0.0,-3.9,67.57,96.57,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.8,6.4,0.28,10.0
b'ALVARO BELLO MARAB',Fase 03,5.0,11.6,3.2,1.2,2.0,0.6,0.0,0.4,0.0,0.8,2.2,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.5,0.48,0.56,6.67,1.72,1.56,52.55,1.0,0.0,0.0,0.0,0.0,4.36,15.46,0.0,-1.4,106.67,95.95,10.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.2,2.4,0.5,10.0
