Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ALEJANDRO DE ANDRES CAAS',Fase 01,5.0,17.8,4.2,1.0,3.6,0.28,0.4,1.2,0.33,1.0,1.6,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.33,0.38,0.12,4.17,1.95,3.49,35.85,0.67,0.0,0.0,0.0,0.0,6.48,16.0,0.0,-2.7,80.77,99.45,-18.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.4,4.8,0.29,1.0
b'ALEJANDRO DE ANDRES CAAS',Fase 02,3.0,16.0,4.33,1.0,3.0,0.33,0.0,1.67,0.0,2.33,2.67,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.21,0.37,0.27,16.67,2.05,3.68,35.76,0.43,0.0,0.0,0.0,0.0,7.59,18.57,0.0,-3.0,76.47,79.76,-3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1.0,4.67,0.21,1.0
b'ALEJANDRO DE ANDRES CAAS',Fase 03,3.0,20.0,6.67,2.0,4.0,0.5,0.67,2.67,0.25,0.67,3.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.45,0.42,1.6,3.33,3.14,4.73,39.92,0.9,0.0,0.0,0.0,0.0,9.49,22.19,0.0,-2.17,86.96,94.09,-7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.67,6.67,0.4,1.0
b'ARNAU ROSA BEJARANO',Fase 01,5.0,26.6,17.8,6.6,10.6,0.62,0.2,2.4,0.08,4.0,5.6,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.53,0.58,9.5,6.15,8.86,6.38,58.12,1.06,0.0,0.0,0.0,0.0,18.89,30.08,0.0,0.4,118.67,99.64,19.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,6.8,13.0,0.52,16.0
b'ARNAU ROSA BEJARANO',Fase 02,5.0,27.4,16.6,5.4,9.0,0.6,0.8,2.4,0.33,3.4,4.8,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.58,0.61,9.74,5.96,7.96,5.36,59.73,1.16,0.0,0.0,0.0,0.0,16.83,26.23,0.0,1.8,127.69,84.3,43.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,6.2,11.4,0.54,16.0
b'ARNAU ROSA BEJARANO',Fase 03,3.0,26.33,14.0,4.0,8.33,0.48,0.33,1.67,0.2,5.0,7.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.45,0.54,6.87,16.67,6.9,5.9,53.94,0.9,0.0,0.0,0.0,0.0,16.59,27.61,0.0,-0.83,113.51,93.75,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,4.33,10.0,0.43,16.0
b'ENRIC YESTE MORENO',Fase 01,3.0,7.0,1.33,0.67,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.13,0.0,0.67,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.67,5.17,0.0,0.67,200.0,101.74,98.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.0,22.0
b'ENRIC YESTE MORENO',Fase 02,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.34,0.0,-1.0,85.94,90.37,-4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0
b'ENRIC YESTE MORENO',Fase 03,3.0,6.33,1.67,0.33,1.67,0.2,0.0,0.0,0.0,1.0,1.33,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.37,0.1,20.0,0.83,1.37,37.88,0.4,0.0,0.0,0.0,0.0,2.92,19.77,0.0,-1.17,83.33,93.19,-9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,0.2,22.0
b'ERIC ESTEPA GUIMER',Fase 01,5.0,26.6,14.2,3.4,6.6,0.52,1.4,3.0,0.47,3.2,5.8,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.57,0.58,7.4,6.67,6.65,5.27,55.82,1.15,0.0,0.0,0.0,0.0,15.7,23.64,0.0,0.5,120.34,99.86,20.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,4.8,9.6,0.5,9.0
