Nom,Num,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,% Tir Ef,% Tir Ver,FqTL,%UsT3,Pt/TC,%PosAnot,Us,GScore
1,[b'ALEX OLIVE MARTINEZ'],1 Mitjana,15.0,20.67,9.33,1.4,2.73,0.51,1.4,4.13,0.34,2.33,3.6,0.65,1.53,0.51,0.55,2.27,0.6,1.02,48.9,23.98,4.53
1,[b'ALEX OLIVE MARTINEZ'],2 Derrota,6.0,20.0,6.5,1.33,3.0,0.44,0.83,3.83,0.22,1.33,1.83,0.73,1.33,0.38,0.43,3.25,0.56,0.76,37.61,22.62,1.85
1,[b'ALEX OLIVE MARTINEZ'],2 Victoria,9.0,21.11,11.22,1.44,2.56,0.57,1.78,4.33,0.41,3.0,4.78,0.63,1.67,0.6,0.62,4.84,0.63,1.19,55.33,24.81,6.31
1,[b'ALEX OLIVE MARTINEZ'],3 Local,7.0,21.14,12.57,1.86,3.29,0.57,2.14,4.29,0.5,2.43,3.57,0.68,2.0,0.67,0.69,4.58,0.57,1.34,58.69,25.25,7.61
1,[b'ALEX OLIVE MARTINEZ'],3 Visitant,8.0,20.25,6.5,1.0,2.25,0.44,0.75,4.0,0.19,2.25,3.62,0.62,1.12,0.34,0.41,4.5,0.64,0.68,38.85,22.81,1.82
1,[b'ALEX OLIVE MARTINEZ'],4 Banqueta,15.0,20.67,9.33,1.4,2.73,0.51,1.4,4.13,0.34,2.33,3.6,0.65,1.53,0.51,0.55,2.27,0.6,1.02,48.9,23.98,4.53
1,[b'ALEX OLIVE MARTINEZ'],5 Dificil,7.0,22.14,11.29,1.71,3.43,0.5,2.0,4.43,0.45,1.86,2.57,0.72,2.0,0.6,0.63,3.38,0.56,1.2,52.48,24.26,6.19
1,[b'ALEX OLIVE MARTINEZ'],5 Facil,8.0,19.38,7.62,1.12,2.12,0.53,0.88,3.88,0.23,2.75,4.5,0.61,1.12,0.41,0.48,5.73,0.65,0.81,45.23,23.77,3.08
10,[b'ALBERT MARTIN PUJOL'],1 Mitjana,15.0,20.93,6.67,1.87,2.87,0.65,0.8,2.87,0.28,0.53,1.0,0.53,2.87,0.53,0.54,0.62,0.5,1.07,48.58,17.29,2.39
10,[b'ALBERT MARTIN PUJOL'],2 Derrota,6.0,20.33,5.83,1.83,2.83,0.65,0.67,1.83,0.36,0.17,0.33,0.5,3.17,0.61,0.61,0.59,0.39,1.21,54.17,14.02,2.23
10,[b'ALBERT MARTIN PUJOL'],2 Victoria,9.0,21.33,7.22,1.89,2.89,0.65,0.89,3.56,0.25,0.78,1.44,0.54,2.67,0.5,0.51,1.34,0.55,1.0,46.03,19.34,2.49
10,[b'ALBERT MARTIN PUJOL'],3 Local,7.0,20.43,7.0,1.71,2.71,0.63,1.0,3.86,0.26,0.57,1.14,0.5,2.57,0.49,0.49,1.24,0.59,0.98,43.5,20.22,2.23
10,[b'ALBERT MARTIN PUJOL'],3 Visitant,8.0,21.38,6.38,2.0,3.0,0.67,0.62,2.0,0.31,0.5,0.88,0.57,3.12,0.59,0.59,1.25,0.4,1.18,54.41,14.83,2.52
10,[b'ALBERT MARTIN PUJOL'],4 Banqueta,15.0,20.93,6.67,1.87,2.87,0.65,0.8,2.87,0.28,0.53,1.0,0.53,2.87,0.53,0.54,0.62,0.5,1.07,48.58,17.29,2.39
10,[b'ALBERT MARTIN PUJOL'],5 Dificil,7.0,21.57,6.86,1.86,3.0,0.62,0.86,3.43,0.25,0.57,1.14,0.5,3.0,0.49,0.49,1.27,0.53,0.98,44.4,19.2,2.01
10,[b'ALBERT MARTIN PUJOL'],5 Facil,8.0,20.38,6.5,1.88,2.75,0.68,0.75,2.38,0.32,0.5,0.88,0.57,2.75,0.59,0.59,1.22,0.46,1.17,53.16,15.61,2.71
11,[b'JOS IGNACIO SILVA VUELTA'],1 Mitjana,15.0,18.47,4.0,1.47,3.2,0.46,0.2,0.47,0.43,0.47,0.67,0.7,3.0,0.48,0.51,0.85,0.13,0.96,48.54,12.58,0.82
11,[b'JOS IGNACIO SILVA VUELTA'],2 Derrota,6.0,18.67,4.0,1.67,4.33,0.38,0.17,0.83,0.2,0.17,0.33,0.5,2.67,0.37,0.38,0.54,0.16,0.74,36.48,16.86,-0.02
11,[b'JOS IGNACIO SILVA VUELTA'],2 Victoria,9.0,18.33,4.0,1.33,2.44,0.55,0.22,0.22,1.0,0.67,0.89,0.75,3.22,0.62,0.65,2.78,0.08,1.25,62.5,9.72,1.38
11,[b'JOS IGNACIO SILVA VUELTA'],3 Local,7.0,19.43,3.57,1.14,2.57,0.44,0.14,0.14,1.0,0.86,0.86,1.0,2.71,0.5,0.58,4.51,0.05,1.0,53.27,9.29,1.1
11,[b'JOS IGNACIO SILVA VUELTA'],3 Visitant,8.0,17.62,4.38,1.75,3.75,0.47,0.25,0.75,0.33,0.12,0.5,0.25,3.25,0.47,0.46,0.35,0.17,0.94,44.41,15.77,0.57
11,[b'JOS IGNACIO SILVA VUELTA'],4 Banqueta,15.0,18.47,4.0,1.47,3.2,0.46,0.2,0.47,0.43,0.47,0.67,0.7,3.0,0.48,0.51,0.85,0.13,0.96,48.54,12.58,0.82
11,[b'JOS IGNACIO SILVA VUELTA'],5 Dificil,7.0,18.43,3.14,1.0,2.14,0.47,0.14,0.29,0.5,0.71,0.71,1.0,3.0,0.5,0.57,4.2,0.12,1.0,52.63,8.89,0.7
11,[b'JOS IGNACIO SILVA VUELTA'],5 Facil,8.0,18.5,4.75,1.88,4.12,0.45,0.25,0.62,0.4,0.25,0.62,0.4,3.0,0.47,0.47,0.66,0.13,0.95,45.7,15.67,0.93
15,[b'BERNAT TRAVERIA SOLA'],1 Mitjana,10.0,13.7,4.1,1.1,2.3,0.48,0.5,1.9,0.26,0.4,0.6,0.67,1.0,0.44,0.46,0.95,0.45,0.88,40.84,19.5,1.32
15,[b'BERNAT TRAVERIA SOLA'],2 Derrota,4.0,13.5,2.25,0.5,2.25,0.22,0.25,2.0,0.12,0.5,1.0,0.5,1.25,0.21,0.24,2.94,0.47,0.41,22.58,20.27,-1.12
15,[b'BERNAT TRAVERIA SOLA'],2 Victoria,6.0,13.83,5.33,1.5,2.33,0.64,0.67,1.83,0.36,0.33,0.33,1.0,0.83,0.6,0.62,1.33,0.44,1.2,53.49,18.99,2.95
15,[b'BERNAT TRAVERIA SOLA'],3 Local,5.0,12.0,5.4,1.6,2.6,0.62,0.6,1.6,0.38,0.4,0.4,1.0,1.0,0.6,0.62,1.9,0.38,1.19,54.13,21.69,2.94
15,[b'BERNAT TRAVERIA SOLA'],3 Visitant,5.0,15.4,2.8,0.6,2.0,0.3,0.4,2.2,0.18,0.4,0.8,0.5,1.0,0.29,0.31,1.9,0.52,0.57,27.43,17.8,-0.3
15,[b'BERNAT TRAVERIA SOLA'],4 Banqueta,10.0,13.7,4.1,1.1,2.3,0.48,0.5,1.9,0.26,0.4,0.6,0.67,1.0,0.44,0.46,0.95,0.45,0.88,40.84,19.5,1.32
15,[b'BERNAT TRAVERIA SOLA'],5 Dificil,4.0,12.25,6.75,2.0,2.5,0.8,0.75,1.75,0.43,0.5,0.5,1.0,1.25,0.74,0.76,2.94,0.41,1.47,66.29,22.28,4.38
15,[b'BERNAT TRAVERIA SOLA'],5 Facil,6.0,14.67,2.33,0.5,2.17,0.23,0.33,2.0,0.17,0.33,0.67,0.5,0.83,0.24,0.26,1.33,0.48,0.48,23.31,17.96,-0.72
2,[b'POL RIGAT FULCARA'],1 Mitjana,15.0,21.4,12.47,1.93,4.27,0.45,1.93,5.67,0.34,2.8,3.53,0.79,2.07,0.49,0.54,1.88,0.57,0.97,46.0,31.48,5.94
2,[b'POL RIGAT FULCARA'],2 Derrota,6.0,24.0,13.83,2.0,5.33,0.38,2.33,6.5,0.36,2.83,4.0,0.71,2.17,0.46,0.51,3.99,0.55,0.93,43.16,33.54,5.95
2,[b'POL RIGAT FULCARA'],2 Victoria,9.0,19.67,11.56,1.89,3.56,0.53,1.67,5.11,0.33,2.78,3.22,0.86,2.0,0.51,0.57,3.56,0.59,1.01,48.41,29.88,5.93
2,[b'POL RIGAT FULCARA'],3 Local,7.0,19.57,11.43,1.86,3.86,0.48,1.71,5.43,0.32,2.57,2.86,0.9,2.0,0.48,0.54,3.96,0.58,0.95,45.1,31.45,5.44
2,[b'POL RIGAT FULCARA'],3 Visitant,8.0,23.0,13.38,2.0,4.62,0.43,2.12,5.88,0.36,3.0,4.12,0.73,2.12,0.49,0.54,3.57,0.56,0.99,46.52,31.52,6.38
2,[b'POL RIGAT FULCARA'],4 Banqueta,15.0,21.4,12.47,1.93,4.27,0.45,1.93,5.67,0.34,2.8,3.53,0.79,2.07,0.49,0.54,1.88,0.57,0.97,46.0,31.48,5.94
2,[b'POL RIGAT FULCARA'],5 Dificil,7.0,21.29,12.0,1.86,3.71,0.5,1.86,6.14,0.3,2.71,3.14,0.86,2.0,0.47,0.53,3.93,0.62,0.94,44.52,31.55,5.61
2,[b'POL RIGAT FULCARA'],5 Facil,8.0,21.5,12.88,2.0,4.75,0.42,2.0,5.25,0.38,2.88,3.88,0.74,2.12,0.5,0.55,3.59,0.53,1.0,47.16,31.42,6.22
22,[b'MART DOMNGUEZ COLOMINAS'],1 Mitjana,15.0,16.53,2.87,0.47,1.87,0.25,0.47,1.27,0.37,0.53,0.93,0.57,2.27,0.37,0.4,1.13,0.4,0.74,35.31,12.57,-0.02
22,[b'MART DOMNGUEZ COLOMINAS'],2 Derrota,6.0,15.17,1.67,0.0,1.33,0.0,0.5,1.83,0.27,0.17,0.5,0.33,2.5,0.24,0.25,0.88,0.58,0.47,18.15,13.22,-1.48
22,[b'MART DOMNGUEZ COLOMINAS'],2 Victoria,9.0,17.44,3.67,0.78,2.22,0.35,0.44,0.89,0.5,0.78,1.22,0.64,2.11,0.46,0.5,2.78,0.29,0.93,45.74,12.19,0.96
22,[b'MART DOMNGUEZ COLOMINAS'],3 Local,7.0,16.29,3.71,0.86,1.71,0.5,0.43,0.57,0.75,0.71,1.14,0.62,1.86,0.66,0.67,4.46,0.25,1.31,61.2,10.0,1.71
22,[b'MART DOMNGUEZ COLOMINAS'],3 Visitant,8.0,16.75,2.12,0.12,2.0,0.06,0.5,1.88,0.27,0.38,0.75,0.5,2.62,0.23,0.25,1.21,0.48,0.45,20.36,14.78,-1.54
22,[b'MART DOMNGUEZ COLOMINAS'],4 Banqueta,15.0,16.53,2.87,0.47,1.87,0.25,0.47,1.27,0.37,0.53,0.93,0.57,2.27,0.37,0.4,1.13,0.4,0.74,35.31,12.57,-0.02
22,[b'MART DOMNGUEZ COLOMINAS'],5 Dificil,7.0,17.71,3.57,0.57,1.71,0.33,0.57,0.86,0.67,0.71,1.14,0.62,2.0,0.56,0.58,3.97,0.33,1.11,50.71,10.37,1.26
