Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ALEJANDRO SORIANO IZNAJAR',Fase 02,4.0,12.25,3.75,1.5,3.75,0.4,0.25,0.75,0.33,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.42,0.41,0.7,0.0,1.75,2.85,38.04,0.83,0.0,0.0,0.0,0.0,4.74,20.61,0.0,-1.5,83.33,89.68,-6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.75,4.5,0.39,18.0
b'ALEJANDRO SORIANO IZNAJAR',Fase 03,3.0,13.67,2.33,0.67,3.0,0.22,0.0,0.33,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.28,-0.13,10.0,1.27,2.87,30.65,0.4,0.0,0.0,0.0,0.0,5.04,15.52,0.0,-2.0,63.64,100.19,-36.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.67,3.33,0.2,18.0
b'ALEX MOR CEBOLLA',Fase 01,5.0,18.4,9.4,0.8,1.6,0.5,2.0,4.0,0.5,1.8,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.68,0.73,5.48,6.43,3.59,2.81,56.12,1.36,0.0,0.0,0.0,0.0,7.79,19.29,0.0,1.5,151.61,90.57,61.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,2.8,5.6,0.5,5.0
b'ALEX MOR CEBOLLA',Fase 02,5.0,25.0,9.0,0.8,2.8,0.29,1.8,4.0,0.45,2.0,2.2,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.51,0.58,4.64,5.88,3.47,4.21,45.22,1.03,0.0,0.0,0.0,0.0,9.08,16.58,0.0,0.4,118.42,96.95,21.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,2.6,6.8,0.38,5.0
b'ALEX MOR CEBOLLA',Fase 03,3.0,18.67,9.0,0.67,2.33,0.29,1.33,3.33,0.4,3.67,4.33,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.47,0.59,4.5,21.57,3.69,3.71,49.9,0.94,0.0,0.0,0.0,0.0,9.35,20.43,0.0,-0.17,122.73,99.53,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,2.0,5.67,0.35,5.0
b'ALVARO BELLO MARAB',Fase 01,4.0,17.5,6.75,2.0,3.0,0.67,0.25,1.75,0.14,2.0,3.25,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.55,2.62,10.53,3.36,2.69,55.5,1.0,0.0,0.0,0.0,0.0,8.24,18.87,0.0,-1.12,117.39,94.59,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,2.25,4.75,0.47,10.0
b'ALVARO BELLO MARAB',Fase 02,5.0,17.8,5.0,1.8,4.8,0.38,0.0,1.6,0.0,1.4,2.6,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.28,0.33,-0.2,4.38,2.62,4.82,35.19,0.56,0.0,0.0,0.0,0.0,9.09,22.62,0.0,-3.9,67.57,96.57,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.8,6.4,0.28,10.0
b'ALVARO BELLO MARAB',Fase 03,3.0,10.33,3.33,1.33,1.67,0.8,0.0,0.33,0.0,0.67,1.67,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.67,0.61,1.27,11.11,1.76,0.91,66.0,1.33,0.0,0.0,0.0,0.0,3.42,13.32,0.0,-0.5,142.86,99.29,43.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.33,2.0,0.67,10.0
b'ANTHONY ALEGRIA VALENCIA',Fase 01,5.0,16.4,2.6,0.8,1.6,0.5,0.0,0.2,0.0,1.0,1.6,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.44,0.52,0.62,11.11,1.35,1.09,55.33,0.89,0.0,0.0,0.0,0.0,3.55,8.36,0.0,-1.0,118.18,90.71,27.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.8,1.8,0.44,10.0
b'ANTHONY ALEGRIA VALENCIA',Fase 02,3.0,16.0,5.0,2.0,2.67,0.75,0.0,0.67,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.6,0.59,2.0,10.0,2.6,1.53,62.9,1.2,0.0,0.0,0.0,0.0,5.64,13.57,0.0,-0.67,136.36,96.45,39.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,3.33,0.6,14.0
