Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'CARLOS RODRGUEZ DE LA HERA',Fase 01,5.0,15.8,2.2,0.8,3.2,0.25,0.0,0.2,0.0,0.6,1.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.24,0.28,-0.98,3.53,1.16,2.72,29.9,0.47,0.0,0.0,0.0,0.0,4.54,13.84,0.0,-2.9,61.11,96.89,-35.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.8,3.4,0.24,12.0
b'CARLOS RODRGUEZ DE LA HERA',Fase 02,5.0,15.0,6.6,2.6,5.2,0.5,0.0,0.2,0.0,1.4,3.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.48,0.49,2.34,5.19,3.46,3.14,52.4,0.96,0.0,0.0,0.0,0.0,8.34,24.11,0.0,-1.4,103.12,93.72,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,2.6,5.4,0.48,77.0
b'CINTO GABRIEL MORILLA',Fase 01,5.0,27.4,13.0,4.6,8.4,0.55,0.0,0.2,0.0,3.8,6.2,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.53,0.57,7.14,8.84,6.71,4.37,60.55,1.07,0.0,0.0,0.0,0.0,14.47,23.02,0.0,0.4,120.37,97.2,23.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.6,8.6,0.53,16.0
b'CINTO GABRIEL MORILLA',Fase 02,5.0,29.6,13.8,4.6,8.4,0.55,0.2,0.8,0.25,4.0,4.8,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.53,0.61,7.92,8.7,6.67,4.45,59.95,1.07,0.0,0.0,0.0,0.0,13.91,20.57,0.0,0.9,125.45,94.01,31.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,4.8,9.2,0.52,3.0
b'DIEGO RODRIGUEZ SANCHEZ',Fase 01,4.0,25.5,11.0,2.5,5.25,0.48,1.5,3.75,0.4,1.5,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.53,0.56,5.3,4.17,4.75,5.05,48.47,1.06,0.0,0.0,0.0,0.0,10.9,21.93,0.0,0.0,112.82,100.15,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,4.0,9.0,0.44,5.0
b'DIEGO RODRIGUEZ SANCHEZ',Fase 02,4.0,21.0,7.0,1.75,4.5,0.39,0.75,4.0,0.19,1.25,1.5,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34,0.38,1.55,3.68,3.08,6.02,33.88,0.68,0.0,0.0,0.0,0.0,9.91,23.16,0.0,-2.75,77.78,95.24,-17.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,2.5,8.5,0.29,5.0
b'GERARD GOMILA CARULLA',Fase 01,4.0,33.75,13.25,2.5,6.5,0.38,1.25,3.75,0.33,4.5,6.25,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.43,0.51,5.97,10.97,6.05,6.7,47.48,0.85,0.0,0.0,0.0,0.0,16.14,21.34,0.0,-1.25,106.0,89.78,16.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,3.75,10.25,0.37,22.0
b'GERARD GOMILA CARULLA',Fase 02,5.0,28.4,11.0,3.6,6.2,0.58,0.8,3.0,0.27,1.4,2.6,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.52,0.53,4.8,3.04,5.22,5.02,50.96,1.04,0.0,0.0,0.0,0.0,11.75,19.6,0.0,-0.8,107.84,93.99,13.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,4.4,9.2,0.48,4.0
b'GERARD SOLA BEDMAR',Fase 01,5.0,24.6,11.6,3.8,5.8,0.66,0.6,2.6,0.23,2.2,2.6,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.56,0.61,6.44,5.24,5.42,4.02,57.37,1.12,0.0,0.0,0.0,0.0,10.86,21.6,0.0,0.8,123.4,97.1,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,4.4,8.4,0.52,14.0
b'GERARD SOLA BEDMAR',Fase 02,5.0,22.4,7.6,3.6,6.8,0.53,0.0,1.8,0.0,0.4,1.8,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.42,0.4,1.5,0.93,3.88,5.44,41.68,0.84,0.0,0.0,0.0,0.0,10.37,22.56,0.0,-3.1,82.61,93.92,-11.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,3.6,8.6,0.42,23.0
