Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ADRIA RUIZ DE AZUA MALDONADO',Fase 01,5.0,18.6,7.0,2.4,5.2,0.46,0.2,0.8,0.25,1.6,2.8,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.45,0.48,1.92,5.33,3.51,3.61,49.36,0.9,0.0,0.0,0.0,0.0,8.89,22.92,0.0,-2.2,100.0,101.11,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,2.6,6.0,0.43,14.0
b'ADRIA RUIZ DE AZUA MALDONADO',Fase 02,2.0,23.5,12.5,4.5,7.0,0.64,0.0,0.5,0.0,3.5,5.5,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.6,0.63,6.65,23.34,6.41,3.29,66.07,1.2,0.0,0.0,0.0,0.0,13.0,23.83,0.0,0.25,138.89,88.2,50.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,4.5,7.5,0.6,14.0
b'ALBERT BLANCO FONTANALS',Fase 01,5.0,12.2,5.0,1.4,3.0,0.47,0.4,2.0,0.2,1.0,1.6,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.44,1.18,4.0,2.35,3.29,41.67,0.8,0.0,0.0,0.0,0.0,6.65,27.56,0.0,-1.8,92.59,101.26,-8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,5.0,0.36,25.0
b'ALBERT BLANCO FONTANALS',Fase 02,2.0,19.5,6.5,1.5,4.5,0.33,0.0,3.5,0.0,3.5,4.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.19,0.33,0.7,21.88,3.08,6.53,32.03,0.38,0.0,0.0,0.0,0.0,12.0,28.25,0.0,-4.25,68.42,89.06,-20.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.5,8.0,0.19,25.0
b'ALBERT ROMAN PEREZ',Fase 01,5.0,12.8,5.4,0.6,1.2,0.5,1.4,2.6,0.54,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.71,0.68,2.9,0.0,2.0,1.96,50.51,1.42,0.0,0.0,0.0,0.0,4.21,18.31,0.0,0.8,142.11,101.61,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,2.0,3.8,0.53,10.0
b'ALBERT ROMAN PEREZ',Fase 02,2.0,11.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.82,0.0,-2.5,77.23,88.97,-11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0
b'ALEJANDRO VALLINA CERVERA',Fase 01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
b'ALEJANDRO VALLINA CERVERA',Fase 02,2.0,14.5,5.5,1.5,3.5,0.43,0.5,2.5,0.2,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38,0.4,1.3,8.34,2.6,4.2,38.24,0.75,0.0,0.0,0.0,0.0,8.0,26.78,0.0,-2.0,84.62,89.13,-4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,2.0,6.0,0.33,17.0
b'ARNAU MASCARO ARIAS',Fase 01,5.0,22.4,1.6,0.2,1.2,0.17,0.2,1.6,0.12,0.6,1.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.18,0.24,-1.24,4.29,0.76,2.52,23.17,0.36,0.0,0.0,0.0,0.0,4.04,8.76,0.0,-2.8,53.33,101.63,-48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.4,2.8,0.14,30.0
b'ARNAU MASCARO ARIAS',Fase 02,2.0,32.0,1.5,0.0,1.5,0.0,0.5,5.5,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.11,0.11,-3.8,0.0,0.5,6.5,7.14,0.21,0.0,0.0,0.0,0.0,7.0,12.35,0.0,-6.25,21.43,89.34,-67.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.5,7.0,0.07,30.0
