Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Recibidos,Mates,Faltes Comeses,Faltes Rebudes,Val,% Asist,% Tir Efec,% Tir Verdader,GScore,TLr%,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ADRIA VILAGRAN GONZALEZ',Fase 01,5.0,24.6,6.6,0.6,1.4,0.43,1.4,4.8,0.29,1.2,1.6,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.44,0.48,2.18,3.87,2.6,4.24,38.01,0.87,0.0,0.0,0.0,0.0,7.76,15.24,0.0,-1.3,97.06,99.32,-2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,2.0,6.2,0.32,13.0
b'ADRIA VILAGRAN GONZALEZ',Fase 02,4.0,16.75,3.25,0.5,1.0,0.5,0.5,3.75,0.13,0.75,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.26,0.3,-0.97,3.95,1.45,3.9,27.1,0.53,0.0,0.0,0.0,0.0,6.15,18.81,0.0,-3.5,65.0,91.25,-26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,1.0,4.75,0.21,13.0
b'ALBERT VILA GOMEZ',Fase 01,1.0,21.0,2.0,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17,0.17,-2.2,0.0,1.0,5.0,16.67,0.33,0.0,0.0,0.0,0.0,6.0,18.43,0.0,-4.5,33.33,89.99,-56.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,6.0,0.17,23.0
b'AMOS OYIBOKE OSIFOR',Fase 01,5.0,12.0,3.6,1.4,1.8,0.78,0.0,0.0,0.0,0.8,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.78,0.67,1.46,8.89,1.91,0.69,73.54,1.56,0.0,0.0,0.0,0.0,3.75,12.13,0.0,-0.4,150.0,98.52,51.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.8,0.78,7.0
b'AMOS OYIBOKE OSIFOR',Fase 02,4.0,15.25,4.0,2.0,2.75,0.73,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.73,0.67,1.88,0.0,2.0,0.95,67.8,1.45,0.0,0.0,0.0,0.0,3.21,11.34,0.0,0.0,145.45,91.43,54.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.75,0.73,7.0
b'ANDREU BATLLE I PERAFERRER',Fase 01,3.0,12.0,4.0,1.67,3.0,0.56,0.0,0.67,0.0,0.67,1.33,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.45,0.47,1.17,6.06,2.07,2.13,49.21,0.91,0.0,0.0,0.0,0.0,5.17,19.32,0.0,-1.17,100.0,92.05,7.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.67,3.67,0.45,12.0
b'ANDREU BATLLE I PERAFERRER',Fase 02,4.0,22.5,2.5,1.25,1.75,0.71,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.33,0.33,-0.72,0.0,1.25,2.5,33.33,0.67,0.0,0.0,0.0,0.0,3.75,9.71,0.0,-2.62,66.67,91.52,-24.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,1.25,3.75,0.33,12.0
b'BIEL VINYET RIERA',Fase 01,3.0,25.67,7.33,3.0,5.0,0.6,0.0,0.0,0.0,1.33,3.33,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.6,0.57,3.03,8.89,3.85,2.48,60.84,1.2,0.0,0.0,0.0,0.0,8.45,13.9,0.0,-0.83,122.22,92.31,29.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.6,24.0
b'BIEL VINYET RIERA',Fase 02,4.0,25.25,8.25,4.0,6.5,0.62,0.0,0.0,0.0,0.25,2.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.62,0.56,3.7,0.96,4.19,3.11,57.36,1.23,0.0,0.0,0.0,0.0,8.37,17.02,0.0,-0.38,117.86,91.85,26.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.5,0.62,24.0
b'ENRIC SANMARTIN I SORIA',Fase 01,1.0,13.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.13,-3.1,33.33,0.6,3.2,15.79,0.0,0.0,0.0,0.0,0.0,4.6,15.07,0.0,-5.0,33.33,101.34,-68.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,3.0,0.0,9.0
